step,n_active,clifft_dense_bytes,ttn_stored_bytes,near_clifft_bytes,near_clifft_qubits,near_clifft_bytes_resident,near_clifft_qubits_resident,dense_over_ttn,dense_over_nc
344,4,256,7696,1024,5,736,4,0.033264033264033266,0.25
345,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
346,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
347,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
348,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
349,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
350,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
351,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
352,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
353,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
354,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
355,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
356,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
357,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
358,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
359,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
360,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
361,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
362,4,256,7696,768,4,736,4,0.033264033264033266,0.3333333333333333
363,4,256,5968,768,4,736,4,0.04289544235924933,0.3333333333333333
364,5,512,5968,788,4,756,4,0.08579088471849866,0.649746192893401
365,5,512,5968,788,4,756,4,0.08579088471849866,0.649746192893401
366,5,512,5984,788,4,756,4,0.0855614973262032,0.649746192893401
367,6,1024,5984,808,4,776,4,0.1711229946524064,1.2673267326732673
368,6,1024,6000,808,4,776,4,0.17066666666666666,1.2673267326732673
369,7,2048,6000,828,4,796,4,0.3413333333333333,2.473429951690821
370,7,2048,6016,828,4,796,4,0.3404255319148936,2.473429951690821
371,8,4096,6016,848,4,816,4,0.6808510638297872,4.830188679245283
372,8,4096,2000,848,4,816,4,2.048,4.830188679245283
373,8,4096,2832,868,4,836,4,1.4463276836158192,4.71889400921659
374,8,4096,2832,868,4,836,4,1.4463276836158192,4.71889400921659
375,8,4096,4896,888,4,856,4,0.8366013071895425,4.612612612612613
376,8,4096,4896,888,4,856,4,0.8366013071895425,4.612612612612613
377,8,4096,4896,888,4,856,4,0.8366013071895425,4.612612612612613
378,8,4096,4896,908,4,876,4,0.8366013071895425,4.511013215859031
379,8,4096,4896,908,4,876,4,0.8366013071895425,4.511013215859031
380,8,4096,4896,908,4,876,4,0.8366013071895425,4.511013215859031
381,8,4096,4896,908,4,876,4,0.8366013071895425,4.511013215859031
382,8,4096,4896,908,4,876,4,0.8366013071895425,4.511013215859031
383,8,4096,4896,928,4,896,4,0.8366013071895425,4.413793103448276
384,8,4096,4896,928,4,896,4,0.8366013071895425,4.413793103448276
385,8,4096,4896,928,4,896,4,0.8366013071895425,4.413793103448276
386,8,4096,4896,928,4,896,4,0.8366013071895425,4.413793103448276
387,8,4096,4896,948,4,916,4,0.8366013071895425,4.320675105485232
388,8,4096,4896,948,4,916,4,0.8366013071895425,4.320675105485232
389,8,4096,4896,968,4,936,4,0.8366013071895425,4.231404958677686
390,8,4096,4896,968,4,936,4,0.8366013071895425,4.231404958677686
391,8,4096,4896,968,4,936,4,0.8366013071895425,4.231404958677686
392,8,4096,4896,968,4,936,4,0.8366013071895425,4.231404958677686
393,8,4096,4896,968,4,936,4,0.8366013071895425,4.231404958677686
394,8,4096,4896,988,4,956,4,0.8366013071895425,4.145748987854251
395,8,4096,4896,988,4,956,4,0.8366013071895425,4.145748987854251
396,8,4096,4896,988,4,956,4,0.8366013071895425,4.145748987854251
397,8,4096,4896,1008,4,976,4,0.8366013071895425,4.063492063492063
398,8,4096,4896,1008,4,976,4,0.8366013071895425,4.063492063492063
399,8,4096,4896,1008,4,976,4,0.8366013071895425,4.063492063492063
400,8,4096,4896,1028,4,996,4,0.8366013071895425,3.9844357976653697
401,8,4096,4896,1028,4,996,4,0.8366013071895425,3.9844357976653697
402,8,4096,4896,1028,4,996,4,0.8366013071895425,3.9844357976653697
403,8,4096,4896,1028,4,996,4,0.8366013071895425,3.9844357976653697
404,8,4096,4896,1028,4,996,4,0.8366013071895425,3.9844357976653697
405,8,4096,4896,1048,4,1016,4,0.8366013071895425,3.9083969465648853
